pitch_id,game_played,pitcherside,hitterteam,hometeam,cleaned_description,hitter_perf,is_home,pa_outcome,wOBA
9539384,2023-09-09,R,Washington Nationals,Washington Nationals,swinging_strike,-0.25029296,1,strikeout,0.0
9539388,2023-09-09,R,Washington Nationals,Washington Nationals,swinging_strike,-0.2406996,1,strikeout,0.0
9539391,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.377256,0,field_out,0.0
9539394,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.29652587,0,field_out,0.0
9539395,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,single,0.55558324,0,single,0.882
9539400,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,ball,0.09002354,0,walk,0.696
9539404,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.36323085,0,field_out,0.0
9539410,2023-09-09,R,Washington Nationals,Washington Nationals,swinging_strike,-0.1870623,1,strikeout,0.0
9539413,2023-09-09,R,Washington Nationals,Washington Nationals,swinging_strike,-0.23875402,1,strikeout,0.0
9539414,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.29759577,1,field_out,0.0
9539417,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.30658895,0,field_out,0.0
9539420,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.34347317,0,field_out,0.0
9539422,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.25745293,0,field_out,0.0
9539428,2023-09-09,R,Washington Nationals,Washington Nationals,ball,0.1338734,1,walk,0.696
9539430,2023-09-09,R,Washington Nationals,Washington Nationals,single,0.5235869,1,single,0.882
9539431,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.30526578,1,field_out,0.0
9539432,2023-09-09,R,Washington Nationals,Washington Nationals,single,0.57725614,1,single,0.882
9539435,2023-09-09,R,Washington Nationals,Washington Nationals,hit_by_pitch,0.11319816,1,hit_by_pitch,0.726
9539437,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.2850601,1,field_out,0.0
9539443,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.3945586,1,field_out,0.0
9539450,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,swinging_strike,-0.23932785,0,strikeout,0.0
9539451,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.3261216,0,field_out,0.0
9539454,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,swinging_strike,-0.25302103,0,strikeout,0.0
9539460,2023-09-09,R,Washington Nationals,Washington Nationals,called_strike,-0.30499613,1,strikeout,0.0
9539463,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.37752667,1,field_out,0.0
9539466,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.28622544,1,field_out,0.0
9539468,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,double,0.97610945,0,double,1.243
9539473,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.29729685,0,field_out,0.0
9539479,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.060236197,0,field_out,0.0
9539484,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,single,0.5760678,0,single,0.882
9539488,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,swinging_strike,-0.30749777,0,strikeout,0.0
9539493,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.19083647,1,field_out,0.0
9539495,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.33461815,1,field_out,0.0
9539500,2023-09-09,R,Washington Nationals,Washington Nationals,ball,0.07097597,1,walk,0.696
9539501,2023-09-09,R,Washington Nationals,Washington Nationals,home_run,1.7911873,1,home_run,2.004
9539506,2023-09-09,R,Washington Nationals,Washington Nationals,swinging_strike,-0.3147845,1,strikeout,0.0
9539510,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,swinging_strike,-0.27598125,0,strikeout,0.0
9539515,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.26911476,0,field_out,0.0
9539516,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,hit_by_pitch,0.13541232,0,hit_by_pitch,0.726
9539522,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,home_run,1.9559332,0,home_run,2.004
9539526,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,single,0.6012846,0,single,0.882
9539530,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.27015656,0,field_out,0.0
9539533,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.2487301,1,field_out,0.0
9539538,2023-09-09,R,Washington Nationals,Washington Nationals,called_strike,-0.10054279,1,strikeout,0.0
9539542,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.28980234,1,field_out,0.0
9539546,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.34012988,0,field_out,0.0
9539557,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,ball,0.33593428,0,walk,0.696
9539560,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,single,0.568576,0,single,0.882
9539564,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,ball,0.067012645,0,walk,0.696
9539567,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,swinging_strike,-0.29089504,0,strikeout,0.0
9539570,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.29011914,0,field_out,0.0
9539572,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.31485575,1,field_out,0.0
9539573,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.3466039,1,field_out,0.0
9539577,2023-09-09,R,Washington Nationals,Washington Nationals,single,0.51534307,1,single,0.882
9539581,2023-09-09,R,Washington Nationals,Washington Nationals,ball,0.39267755,1,walk,0.696
9539582,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.29821658,1,field_out,0.0
9539587,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.21556568,1,field_out,0.0
9539589,2023-09-09,L,Los Angeles Dodgers,Washington Nationals,out,-0.36093143,0,field_out,0.0
9539597,2023-09-09,L,Los Angeles Dodgers,Washington Nationals,ball,-0.04481179,0,walk,0.696
9539602,2023-09-09,L,Los Angeles Dodgers,Washington Nationals,swinging_strike,-0.15393998,0,strikeout,0.0
9539605,2023-09-09,L,Los Angeles Dodgers,Washington Nationals,single,0.49020693,0,single,0.882
9539609,2023-09-09,L,Los Angeles Dodgers,Washington Nationals,swinging_strike,-0.25812212,0,strikeout,0.0
9539612,2023-09-09,R,Washington Nationals,Washington Nationals,single,0.53989434,1,single,0.882
9539616,2023-09-09,R,Washington Nationals,Washington Nationals,swinging_strike,-0.1879164,1,strikeout,0.0
9539621,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.20375551,1,field_out,0.0
9539626,2023-09-09,R,Washington Nationals,Washington Nationals,ball,0.2539809,1,walk,0.696
9539627,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.2793195,1,field_out,0.0
9539628,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.28710058,0,field_out,0.0
9539633,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,swinging_strike,-0.27427843,0,strikeout,0.0
9539637,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,ball,0.4540095,0,walk,0.696
9539640,2023-09-09,R,Los Angeles Dodgers,Washington Nationals,out,-0.29483175,0,field_out,0.0
9539642,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.355919,1,field_out,0.0
9539646,2023-09-09,R,Washington Nationals,Washington Nationals,ball,0.4540095,1,walk,0.696
9539647,2023-09-09,R,Washington Nationals,Washington Nationals,out,-0.30800447,1,field_out,0.0
9539648,2023-09-09,R,Washington Nationals,Washington Nationals,ball,0.00069650076,1,walk,0.696
9539652,2023-09-09,L,Chicago White Sox,Detroit Tigers,single,0.5178978,0,single,0.882
9539654,2023-09-09,L,Chicago White Sox,Detroit Tigers,out,-0.37610194,0,field_out,0.0
9539658,2023-09-09,L,Chicago White Sox,Detroit Tigers,swinging_strike,-0.25927263,0,strikeout,0.0
9539664,2023-09-09,L,Chicago White Sox,Detroit Tigers,out,-0.25996473,0,field_out,0.0
9539670,2023-09-09,L,Chicago White Sox,Detroit Tigers,called_strike,-0.2561455,0,strikeout,0.0
9539674,2023-09-09,R,Detroit Tigers,Detroit Tigers,swinging_strike,-0.33002082,1,strikeout,0.0
9539676,2023-09-09,R,Detroit Tigers,Detroit Tigers,single,0.52749693,1,single,0.882
9539679,2023-09-09,R,Detroit Tigers,Detroit Tigers,single,0.54336554,1,single,0.882
9539681,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.30246726,1,field_out,0.0
9539688,2023-09-09,R,Detroit Tigers,Detroit Tigers,ball,0.45033062,1,walk,0.696
9539690,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.33875257,1,field_out,0.0
9539695,2023-09-09,L,Chicago White Sox,Detroit Tigers,swinging_strike,-0.3254544,0,strikeout,0.0
9539698,2023-09-09,L,Chicago White Sox,Detroit Tigers,swinging_strike,-0.27400783,0,strikeout,0.0
9539704,2023-09-09,L,Chicago White Sox,Detroit Tigers,out,-0.39803076,0,field_out,0.0
9539708,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.371689,1,field_out,0.0
9539714,2023-09-09,R,Detroit Tigers,Detroit Tigers,single,0.48761654,1,single,0.882
9539718,2023-09-09,R,Detroit Tigers,Detroit Tigers,ball,0.24648234,1,walk,0.696
9539720,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.3342836,1,field_out,0.0
9539724,2023-09-09,R,Detroit Tigers,Detroit Tigers,single,0.575553,1,single,0.882
9539727,2023-09-09,R,Detroit Tigers,Detroit Tigers,ball,0.025087118,1,walk,0.696
9539734,2023-09-09,L,Chicago White Sox,Detroit Tigers,out,-0.41728306,0,field_out,0.0
9539739,2023-09-09,L,Chicago White Sox,Detroit Tigers,called_strike,-0.37157875,0,strikeout,0.0
9539744,2023-09-09,L,Chicago White Sox,Detroit Tigers,ball,0.19554111,0,walk,0.696
9539750,2023-09-09,L,Chicago White Sox,Detroit Tigers,swinging_strike,-0.23403579,0,strikeout,0.0
9539759,2023-09-09,R,Detroit Tigers,Detroit Tigers,swinging_strike,-0.11237563,1,strikeout,0.0
9539763,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.33115733,1,field_out,0.0
9539770,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.35165843,1,field_out,0.0
9539773,2023-09-09,L,Chicago White Sox,Detroit Tigers,swinging_strike,-0.27657703,0,strikeout,0.0
9539779,2023-09-09,L,Chicago White Sox,Detroit Tigers,out,-0.17972322,0,field_out,0.0
9539787,2023-09-09,L,Chicago White Sox,Detroit Tigers,out,-0.36226618,0,field_out,0.0
9539789,2023-09-09,R,Detroit Tigers,Detroit Tigers,hit_by_pitch,0.105476715,1,hit_by_pitch,0.726
9539790,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.3264857,1,field_out,0.0
9539793,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.3419771,1,field_out,0.0
9539794,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.29004365,1,field_out,0.0
9539799,2023-09-09,R,Detroit Tigers,Detroit Tigers,called_strike,-0.44628263,1,strikeout,0.0
9539804,2023-09-09,L,Chicago White Sox,Detroit Tigers,out,-0.36958063,0,field_out,0.0
9539808,2023-09-09,L,Chicago White Sox,Detroit Tigers,single,0.64617383,0,single,0.882
9539814,2023-09-09,L,Chicago White Sox,Detroit Tigers,swinging_strike,-0.25116283,0,strikeout,0.0
9539818,2023-09-09,L,Chicago White Sox,Detroit Tigers,swinging_strike,-0.39730042,0,strikeout,0.0
9539819,2023-09-09,L,Detroit Tigers,Detroit Tigers,out,-0.30446845,1,field_out,0.0
9539822,2023-09-09,L,Detroit Tigers,Detroit Tigers,out,-0.38583043,1,field_out,0.0
9539824,2023-09-09,L,Detroit Tigers,Detroit Tigers,out,-0.21221547,1,field_out,0.0
9539828,2023-09-09,R,Chicago White Sox,Detroit Tigers,out,-0.21722402,0,field_out,0.0
9539833,2023-09-09,R,Chicago White Sox,Detroit Tigers,swinging_strike,-0.2996673,0,strikeout,0.0
9539838,2023-09-09,R,Chicago White Sox,Detroit Tigers,ball,0.09550401,0,walk,0.696
9539843,2023-09-09,R,Chicago White Sox,Detroit Tigers,swinging_strike,-0.24267471,0,strikeout,0.0
9539845,2023-09-09,R,Detroit Tigers,Detroit Tigers,single,0.56124705,1,single,0.882
9539849,2023-09-09,R,Detroit Tigers,Detroit Tigers,ball,0.12141991,1,walk,0.696
9539853,2023-09-09,R,Detroit Tigers,Detroit Tigers,swinging_strike,-0.339048,1,strikeout,0.0
9539859,2023-09-09,R,Detroit Tigers,Detroit Tigers,ball,0.22821009,1,walk,0.696
9539866,2023-09-09,R,Detroit Tigers,Detroit Tigers,ball,0.2807466,1,walk,0.696
9539871,2023-09-09,R,Detroit Tigers,Detroit Tigers,called_strike,-0.35902315,1,strikeout,0.0
9539875,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.34120283,1,field_out,0.0
9539881,2023-09-09,R,Chicago White Sox,Detroit Tigers,out,-0.25948638,0,field_out,0.0
9539883,2023-09-09,R,Chicago White Sox,Detroit Tigers,out,-0.31406632,0,field_out,0.0
9539887,2023-09-09,R,Chicago White Sox,Detroit Tigers,swinging_strike,-0.29259413,0,strikeout,0.0
9539896,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.3163507,1,field_out,0.0
9539900,2023-09-09,R,Detroit Tigers,Detroit Tigers,swinging_strike,-0.26947036,1,strikeout,0.0
9539906,2023-09-09,R,Detroit Tigers,Detroit Tigers,home_run,1.7445574,1,home_run,2.004
9539912,2023-09-09,R,Detroit Tigers,Detroit Tigers,ball,0.34365314,1,walk,0.696
9539915,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.29132786,1,field_out,0.0
9539918,2023-09-09,R,Chicago White Sox,Detroit Tigers,double,0.9120166,0,double,1.243
9539920,2023-09-09,R,Chicago White Sox,Detroit Tigers,out,-0.35957646,0,field_out,0.0
9539925,2023-09-09,R,Chicago White Sox,Detroit Tigers,swinging_strike,-0.24646938,0,strikeout,0.0
9539928,2023-09-09,R,Chicago White Sox,Detroit Tigers,single,0.46989948,0,single,0.882
9539930,2023-09-09,R,Chicago White Sox,Detroit Tigers,out,-0.36728555,0,field_out,0.0
9539933,2023-09-09,R,Chicago White Sox,Detroit Tigers,out,-0.29548344,0,field_out,0.0
9539938,2023-09-09,R,Detroit Tigers,Detroit Tigers,swinging_strike,-0.27343544,1,strikeout,0.0
9539942,2023-09-09,R,Detroit Tigers,Detroit Tigers,swinging_strike,-0.24550812,1,strikeout,0.0
9539943,2023-09-09,R,Detroit Tigers,Detroit Tigers,out,-0.29671633,1,field_out,0.0
9539946,2023-09-09,R,Chicago White Sox,Detroit Tigers,out,-0.2677045,0,field_out,0.0
9539951,2023-09-09,R,Chicago White Sox,Detroit Tigers,swinging_strike,-0.21011491,0,strikeout,0.0
9539958,2023-09-09,R,Chicago White Sox,Detroit Tigers,swinging_strike,-0.22111437,0,strikeout,0.0
9541206,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.3534167,0,field_out,0.0
9541207,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.31081474,0,field_out,0.0
9541208,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.31015223,0,field_out,0.0
9541209,2023-09-09,R,San Francisco Giants,San Francisco Giants,double,0.9552104,1,double,1.243
9541211,2023-09-09,R,San Francisco Giants,San Francisco Giants,home_run,1.71445,1,home_run,2.004
9541222,2023-09-09,R,San Francisco Giants,San Francisco Giants,swinging_strike,-0.46495882,1,strikeout,0.0
9541226,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.3251487,1,field_out,0.0
9541235,2023-09-09,R,San Francisco Giants,San Francisco Giants,swinging_strike,-0.18529402,1,strikeout,0.0
9541239,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.17938116,0,field_out,0.0
9541245,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.16474797,0,field_out,0.0
9541249,2023-09-09,R,Colorado Rockies,San Francisco Giants,single,0.57151085,0,single,0.882
9541255,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.54010403,0,field_out,0.0
9541261,2023-09-09,R,San Francisco Giants,San Francisco Giants,ball,0.08430686,1,walk,0.696
9541265,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.3109789,1,field_out,0.0
9541269,2023-09-09,R,San Francisco Giants,San Francisco Giants,swinging_strike,-0.25293338,1,strikeout,0.0
9541274,2023-09-09,R,San Francisco Giants,San Francisco Giants,single,0.55621725,1,single,0.882
9541277,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.33115444,1,field_out,0.0
9541281,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.17021254,0,field_out,0.0
9541283,2023-09-09,R,Colorado Rockies,San Francisco Giants,single,0.57407194,0,single,0.882
9541289,2023-09-09,R,Colorado Rockies,San Francisco Giants,swinging_strike,-0.209167,0,strikeout,0.0
9541293,2023-09-09,R,Colorado Rockies,San Francisco Giants,swinging_strike,-0.19084592,0,strikeout,0.0
9541294,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.2978781,1,field_out,0.0
9541300,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.31285995,1,field_out,0.0
9541305,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.38789535,1,field_out,0.0
9541310,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.3252095,0,field_out,0.0
9541315,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.4656198,0,field_out,0.0
9541320,2023-09-09,R,Colorado Rockies,San Francisco Giants,swinging_strike,-0.22689565,0,strikeout,0.0
9541323,2023-09-09,R,San Francisco Giants,San Francisco Giants,double,0.9983586,1,double,1.243
9541328,2023-09-09,R,San Francisco Giants,San Francisco Giants,single,0.6236776,1,single,0.882
9541334,2023-09-09,R,San Francisco Giants,San Francisco Giants,ball,0.4024805,1,walk,0.696
9541339,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.29120785,1,field_out,0.0
9541341,2023-09-09,R,San Francisco Giants,San Francisco Giants,single,0.58514935,1,single,0.882
9541347,2023-09-09,R,San Francisco Giants,San Francisco Giants,single,0.6337527,1,single,0.882
9541348,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.2750974,1,field_out,0.0
9541351,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.27248192,1,field_out,0.0
9541357,2023-09-09,R,Colorado Rockies,San Francisco Giants,ball,0.25420645,0,walk,0.696
9541364,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.35380498,0,field_out,0.0
9541367,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.31081012,0,field_out,0.0
9541371,2023-09-09,R,Colorado Rockies,San Francisco Giants,called_strike,-0.21350496,0,strikeout,0.0
9541374,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.357313,1,field_out,0.0
9541380,2023-09-09,R,San Francisco Giants,San Francisco Giants,ball,0.023917217,1,walk,0.696
9541386,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.14567152,1,field_out,0.0
9541389,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.25185344,1,field_out,0.0
9541395,2023-09-09,R,Colorado Rockies,San Francisco Giants,single,0.5923183,0,single,0.882
9541398,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.36590979,0,field_out,0.0
9541403,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.32120606,0,field_out,0.0
9541412,2023-09-09,R,San Francisco Giants,San Francisco Giants,single,0.57466334,1,single,0.882
9541418,2023-09-09,R,San Francisco Giants,San Francisco Giants,swinging_strike,-0.34243396,1,strikeout,0.0
9541425,2023-09-09,R,San Francisco Giants,San Francisco Giants,double,0.8797936,1,double,1.243
9541431,2023-09-09,R,San Francisco Giants,San Francisco Giants,swinging_strike,-0.027996996,1,strikeout,0.0
9541434,2023-09-09,R,San Francisco Giants,San Francisco Giants,single,0.65013343,1,single,0.882
9541439,2023-09-09,R,San Francisco Giants,San Francisco Giants,single,0.54851866,1,single,0.882
9541445,2023-09-09,R,San Francisco Giants,San Francisco Giants,single,0.7877754,1,single,0.882
9541447,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.4225374,1,field_out,0.0
9541449,2023-09-09,R,Colorado Rockies,San Francisco Giants,double,0.97478855,0,double,1.243
9541456,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.172906,0,field_out,0.0
9541457,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.2750629,0,field_out,0.0
9541461,2023-09-09,R,Colorado Rockies,San Francisco Giants,swinging_strike,-0.2329907,0,strikeout,0.0
9541463,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.25463057,1,field_out,0.0
9541469,2023-09-09,R,San Francisco Giants,San Francisco Giants,out,-0.41185495,1,field_out,0.0
9541474,2023-09-09,R,San Francisco Giants,San Francisco Giants,swinging_strike,-0.24979322,1,strikeout,0.0
9541477,2023-09-09,L,Colorado Rockies,San Francisco Giants,out,-0.29447547,0,field_out,0.0
9541482,2023-09-09,L,Colorado Rockies,San Francisco Giants,single,0.3529046,0,single,0.882
9541485,2023-09-09,L,Colorado Rockies,San Francisco Giants,single,0.45325947,0,single,0.882
9541489,2023-09-09,L,Colorado Rockies,San Francisco Giants,swinging_strike,-0.25011405,0,strikeout,0.0
9541493,2023-09-09,L,Colorado Rockies,San Francisco Giants,out,-0.34157452,0,field_out,0.0
9541495,2023-09-09,L,San Francisco Giants,San Francisco Giants,single,0.53159857,1,single,0.882
9541499,2023-09-09,L,San Francisco Giants,San Francisco Giants,swinging_strike,-0.28339344,1,strikeout,0.0
9541504,2023-09-09,L,San Francisco Giants,San Francisco Giants,out,-0.24924074,1,field_out,0.0
9541506,2023-09-09,L,San Francisco Giants,San Francisco Giants,out,-0.31781915,1,field_out,0.0
9541512,2023-09-09,R,Colorado Rockies,San Francisco Giants,single,0.64369154,0,single,0.882
9541515,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.39854708,0,field_out,0.0
9541518,2023-09-09,R,Colorado Rockies,San Francisco Giants,out,-0.23299497,0,field_out,0.0
9541828,2023-09-09,R,Oakland Athletics,Texas Rangers,ball,0.23185699,0,walk,0.696
9541832,2023-09-09,R,Oakland Athletics,Texas Rangers,swinging_strike,-0.31741595,0,strikeout,0.0
9541836,2023-09-09,R,Oakland Athletics,Texas Rangers,out,-0.36279848,0,field_out,0.0
9541841,2023-09-09,R,Oakland Athletics,Texas Rangers,swinging_strike,-0.28605136,0,strikeout,0.0
9541847,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.2659634,1,field_out,0.0
9541848,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.32761914,1,field_out,0.0
9541855,2023-09-09,L,Texas Rangers,Texas Rangers,ball,0.30408347,1,walk,0.696
9541860,2023-09-09,L,Texas Rangers,Texas Rangers,ball,-0.0076782466,1,walk,0.696
9541866,2023-09-09,L,Texas Rangers,Texas Rangers,swinging_strike,-0.29433382,1,strikeout,0.0
9541868,2023-09-09,R,Oakland Athletics,Texas Rangers,double,0.8986291,0,double,1.243
9541872,2023-09-09,R,Oakland Athletics,Texas Rangers,swinging_strike,-0.28170034,0,strikeout,0.0
9541878,2023-09-09,R,Oakland Athletics,Texas Rangers,ball,-0.1066752,0,walk,0.696
9541880,2023-09-09,R,Oakland Athletics,Texas Rangers,out,-0.304134,0,field_out,0.0
9541881,2023-09-09,L,Texas Rangers,Texas Rangers,single,0.5892838,1,single,0.882
9541885,2023-09-09,L,Texas Rangers,Texas Rangers,swinging_strike,-0.44746912,1,strikeout,0.0
9541889,2023-09-09,L,Texas Rangers,Texas Rangers,swinging_strike,-0.30433518,1,strikeout,0.0
9541892,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.35986882,1,field_out,0.0
9541897,2023-09-09,R,Oakland Athletics,Texas Rangers,out,-0.26880968,0,field_out,0.0
9541900,2023-09-09,R,Oakland Athletics,Texas Rangers,single,0.595357,0,single,0.882
9541905,2023-09-09,R,Oakland Athletics,Texas Rangers,single,0.5007696,0,single,0.882
9541911,2023-09-09,L,Oakland Athletics,Texas Rangers,ball,0.46846965,0,walk,0.696
9541917,2023-09-09,L,Oakland Athletics,Texas Rangers,called_strike,-0.34724855,0,strikeout,0.0
9541923,2023-09-09,L,Oakland Athletics,Texas Rangers,out,-0.25615996,0,field_out,0.0
9541925,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.35505527,1,field_out,0.0
9541927,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.26700127,1,field_out,0.0
9541934,2023-09-09,L,Texas Rangers,Texas Rangers,called_strike,-0.19403397,1,strikeout,0.0
9541938,2023-09-09,L,Oakland Athletics,Texas Rangers,out,-0.28459227,0,field_out,0.0
9541940,2023-09-09,L,Oakland Athletics,Texas Rangers,single,0.5368085,0,single,0.882
9541947,2023-09-09,L,Oakland Athletics,Texas Rangers,called_strike,-0.10170614,0,strikeout,0.0
9541953,2023-09-09,L,Oakland Athletics,Texas Rangers,out,-0.40195495,0,field_out,0.0
9541956,2023-09-09,L,Texas Rangers,Texas Rangers,hit_by_pitch,0.41976124,1,hit_by_pitch,0.726
9541961,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.45869017,1,field_out,0.0
9541967,2023-09-09,L,Texas Rangers,Texas Rangers,swinging_strike,-0.2594574,1,strikeout,0.0
9541968,2023-09-09,L,Oakland Athletics,Texas Rangers,out,-0.325942,0,field_out,0.0
9541971,2023-09-09,L,Oakland Athletics,Texas Rangers,swinging_strike,-0.3638678,0,strikeout,0.0
9541976,2023-09-09,L,Oakland Athletics,Texas Rangers,out,-0.38099948,0,field_out,0.0
9541986,2023-09-09,L,Texas Rangers,Texas Rangers,single,0.73788226,1,single,0.882
9541991,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.2249932,1,field_out,0.0
9541994,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.33060813,1,field_out,0.0
9541996,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.32627356,1,field_out,0.0
9542000,2023-09-09,R,Oakland Athletics,Texas Rangers,swinging_strike,-0.28627688,0,strikeout,0.0
9542003,2023-09-09,R,Oakland Athletics,Texas Rangers,hit_by_pitch,0.26549903,0,hit_by_pitch,0.726
9542011,2023-09-09,R,Oakland Athletics,Texas Rangers,out,-0.2269406,0,field_out,0.0
9542017,2023-09-09,R,Oakland Athletics,Texas Rangers,swinging_strike,-0.3017955,0,strikeout,0.0
9542023,2023-09-09,L,Texas Rangers,Texas Rangers,swinging_strike,-0.3868567,1,strikeout,0.0
9542028,2023-09-09,L,Texas Rangers,Texas Rangers,ball,0.22088262,1,walk,0.696
9542031,2023-09-09,L,Texas Rangers,Texas Rangers,single,0.5245339,1,single,0.882
9542037,2023-09-09,L,Texas Rangers,Texas Rangers,single,0.6270406,1,single,0.882
9542039,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.2601348,1,field_out,0.0
9542044,2023-09-09,L,Texas Rangers,Texas Rangers,single,0.4058513,1,single,0.882
9542050,2023-09-09,L,Texas Rangers,Texas Rangers,ball,0.32565692,1,walk,0.696
9542053,2023-09-09,L,Texas Rangers,Texas Rangers,out,-0.29550263,1,field_out,0.0
9542062,2023-09-09,R,Oakland Athletics,Texas Rangers,ball,0.22806944,0,walk,0.696
9542063,2023-09-09,R,Oakland Athletics,Texas Rangers,out,-0.32164237,0,field_out,0.0
